START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/24/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/24/16,06/24/16,,,FALSE,TRUE,06/24/16,,,FREE,BUSY
06/25/16,01:10 PM,04:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,"Local TV: FS1 ----- Local Radio: XPRS 1090- XEMO 860",06/25/16,06/25/16,04:10 PM,07:10 PM,FALSE,TRUE,06/25/16,12:10 PM,03:10 PM,FREE,BUSY
06/25/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/25/16,06/25/16,,,FALSE,TRUE,06/25/16,,,FREE,BUSY
06/26/16,10:10 AM,01:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/26/16,06/26/16,01:10 PM,04:10 PM,FALSE,TRUE,06/26/16,09:10 AM,12:10 PM,FREE,BUSY
06/26/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/26/16,06/26/16,,,FALSE,TRUE,06/26/16,,,FREE,BUSY
06/27/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/27/16,06/27/16,,,FALSE,TRUE,06/27/16,,,FREE,BUSY
06/28/16,07:10 PM,10:10 PM,Orioles at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/28/16,06/29/16,10:10 PM,01:10 AM,FALSE,TRUE,06/28/16,06:10 PM,09:10 PM,FREE,BUSY
06/28/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/28/16,06/28/16,,,FALSE,TRUE,06/28/16,,,FREE,BUSY
06/29/16,12:40 PM,03:40 PM,Orioles at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/29/16,06/29/16,03:40 PM,06:40 PM,FALSE,TRUE,06/29/16,11:40 AM,02:40 PM,FREE,BUSY
06/29/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/29/16,06/29/16,,,FALSE,TRUE,06/29/16,,,FREE,BUSY
